# rgb maps
# file: 'example of rgb sequence'
# timestamp filename
0.00585412979126 rgb/rgb00002.png
0.00706601142883 rgb/rgb00003.png
00.0154299736023 rgb/rgb00004.png
00.0148220062256 rgb/rgb00005.png
00.0163168907166 rgb/rgb00006.png
00.0162618160248 rgb/rgb00007.png
00.0166661739349 rgb/rgb00008.png
00.0166158676147 rgb/rgb00009.png
00.0157341957092 rgb/rgb00010.png
00.0166420936584 rgb/rgb00011.png
00.0167319774628 rgb/rgb00012.png
00.0331408977509 rgb/rgb00013.png
0.00571608543396 rgb/rgb00014.png
00.0055148601532 rgb/rgb00015.png
00.0117149353027 rgb/rgb00016.png
00.0168790817261 rgb/rgb00017.png
00.0172278881073 rgb/rgb00018.png
00.0172748565674 rgb/rgb00019.png
00.0167100429535 rgb/rgb00020.png
00.0170929431915 rgb/rgb00021.png
00.0171060562134 rgb/rgb00022.png
00.0332679748535 rgb/rgb00023.png
0.00567507743835 rgb/rgb00024.png
0.00567483901978 rgb/rgb00025.png
00.0130760669708 rgb/rgb00026.png
00.0282700061798 rgb/rgb00027.png
0.00578808784485 rgb/rgb00028.png
00.0096800327301 rgb/rgb00029.png
00.0270979404449 rgb/rgb00030.png
0.00596189498901 rgb/rgb00031.png
0.00882601737976 rgb/rgb00032.png
00.0163018703461 rgb/rgb00033.png
00.0169639587402 rgb/rgb00034.png
00.0348851680756 rgb/rgb00035.png
0.00566220283508 rgb/rgb00036.png
00.0056619644165 rgb/rgb00037.png
00.0122270584106 rgb/rgb00038.png
00.0169389247894 rgb/rgb00039.png
00.0165998935699 rgb/rgb00040.png
00.0162239074707 rgb/rgb00041.png
00.0167911052704 rgb/rgb00042.png
00.0148649215698 rgb/rgb00043.png
00.0161850452423 rgb/rgb00044.png
00.0159311294556 rgb/rgb00045.png
00.0344841480255 rgb/rgb00046.png
0.00576496124268 rgb/rgb00047.png
0.00589990615845 rgb/rgb00048.png
0.00922107696533 rgb/rgb00049.png
00.0162439346313 rgb/rgb00050.png
00.0163547992706 rgb/rgb00051.png
00.0165729522705 rgb/rgb00052.png
00.0163822174072 rgb/rgb00053.png
00.0359969139099 rgb/rgb00054.png
0.00580310821533 rgb/rgb00055.png
0.00559616088867 rgb/rgb00056.png
0.00993800163269 rgb/rgb00057.png
00.0168700218201 rgb/rgb00058.png
00.0180821418762 rgb/rgb00059.png
00.0317158699036 rgb/rgb00060.png
0.00590991973877 rgb/rgb00061.png
0.00579190254211 rgb/rgb00062.png
00.0118780136108 rgb/rgb00063.png
00.0165169239044 rgb/rgb00064.png
00.0305800437927 rgb/rgb00065.png
0.00675010681152 rgb/rgb00066.png
0.00559210777283 rgb/rgb00067.png
0.00574898719788 rgb/rgb00068.png
00.0169050693512 rgb/rgb00069.png
00.0321590900421 rgb/rgb00070.png
0.00591611862183 rgb/rgb00071.png
0.00568699836731 rgb/rgb00072.png
00.0224537849426 rgb/rgb00073.png
0.00587487220764 rgb/rgb00074.png
00.0247340202332 rgb/rgb00075.png
0.00573396682739 rgb/rgb00076.png
00.0212788581848 rgb/rgb00077.png
00.0063419342041 rgb/rgb00078.png
00.0170049667358 rgb/rgb00079.png
00.0138299465179 rgb/rgb00080.png
00.0169041156769 rgb/rgb00081.png
00.0158741474152 rgb/rgb00082.png
00.0162031650543 rgb/rgb00083.png
00.0195620059967 rgb/rgb00084.png
00.0117340087891 rgb/rgb00085.png
00.0162980556488 rgb/rgb00086.png
00.0155878067017 rgb/rgb00087.png
00.0163929462433 rgb/rgb00088.png
00.0180530548096 rgb/rgb00089.png
00.0110330581665 rgb/rgb00090.png
00.0135638713837 rgb/rgb00091.png
00.0162169933319 rgb/rgb00092.png
00.0142328739166 rgb/rgb00093.png
000.016998052597 rgb/rgb00094.png
00.0169160366058 rgb/rgb00095.png
00.0175540447235 rgb/rgb00096.png
00.0175650119781 rgb/rgb00097.png
00.0178699493408 rgb/rgb00098.png
00.0179181098938 rgb/rgb00099.png
00.0178580284119 rgb/rgb00100.png
00.0176630020142 rgb/rgb00101.png
00.0178980827332 rgb/rgb00102.png
00.0176470279694 rgb/rgb00103.png
00.0177619457245 rgb/rgb00104.png
000.018326997757 rgb/rgb00105.png
000.017863035202 rgb/rgb00106.png
00.0182530879974 rgb/rgb00107.png
000.018177986145 rgb/rgb00108.png
0000.01842212677 rgb/rgb00109.png
00.0177161693573 rgb/rgb00110.png
000.017510175705 rgb/rgb00111.png
00.0358572006226 rgb/rgb00112.png
0.00577902793884 rgb/rgb00113.png
0.00548315048218 rgb/rgb00114.png
0000.01478099823 rgb/rgb00115.png
00.0177409648895 rgb/rgb00116.png
000.016988992691 rgb/rgb00117.png
00.0176200866699 rgb/rgb00118.png
00.0175738334656 rgb/rgb00119.png
00.0171799659729 rgb/rgb00120.png
00.0234999656677 rgb/rgb00121.png
00.0110559463501 rgb/rgb00122.png
00.0166938304901 rgb/rgb00123.png
00.0173289775848 rgb/rgb00124.png
00.0174329280853 rgb/rgb00125.png
00.0168628692627 rgb/rgb00126.png
00.0173490047455 rgb/rgb00127.png
00.0168769359589 rgb/rgb00128.png
00.0171418190002 rgb/rgb00129.png
00.0169770717621 rgb/rgb00130.png
00.0170640945435 rgb/rgb00131.png
00.0229170322418 rgb/rgb00132.png
00.0105950832367 rgb/rgb00133.png
00.0348329544067 rgb/rgb00134.png
0.00614881515503 rgb/rgb00135.png
0.00584292411804 rgb/rgb00136.png
0.00891399383545 rgb/rgb00137.png
00.0153198242188 rgb/rgb00138.png
00.0137639045715 rgb/rgb00139.png
00.0169479846954 rgb/rgb00140.png
00.0168540477753 rgb/rgb00141.png
000.012284040451 rgb/rgb00142.png
00.0146241188049 rgb/rgb00143.png
00.0133471488953 rgb/rgb00144.png
00.0172910690308 rgb/rgb00145.png
00.0148830413818 rgb/rgb00146.png
00.0100409984589 rgb/rgb00147.png
00.0118899345398 rgb/rgb00148.png
00.0150120258331 rgb/rgb00149.png
00.0152430534363 rgb/rgb00150.png
00.0311150550842 rgb/rgb00151.png
0.00596809387207 rgb/rgb00152.png
0.00563597679138 rgb/rgb00153.png
00.0119349956512 rgb/rgb00154.png
000.015499830246 rgb/rgb00155.png
00.0154061317444 rgb/rgb00156.png
00.0154798030853 rgb/rgb00157.png
00.0158867835999 rgb/rgb00158.png
00.0158519744873 rgb/rgb00159.png
00.0158851146698 rgb/rgb00160.png
00.0151970386505 rgb/rgb00161.png
00.0151100158691 rgb/rgb00162.png
00.0156531333923 rgb/rgb00163.png
00.0158710479736 rgb/rgb00164.png
00.0158360004425 rgb/rgb00165.png
00.0160050392151 rgb/rgb00166.png
00.0159878730774 rgb/rgb00167.png
00.0157539844513 rgb/rgb00168.png
00.0158050060272 rgb/rgb00169.png
00.0166351795197 rgb/rgb00170.png
00.0159320831299 rgb/rgb00171.png
00.0162768363953 rgb/rgb00172.png
00.0160050392151 rgb/rgb00173.png
00.0160429477692 rgb/rgb00174.png
00.0168738365173 rgb/rgb00175.png
00.0162150859833 rgb/rgb00176.png
00.0163240432739 rgb/rgb00177.png
00.0160620212555 rgb/rgb00178.png
00.0161662101746 rgb/rgb00179.png
000.016410112381 rgb/rgb00180.png
00.0162110328674 rgb/rgb00181.png
00.0290977954865 rgb/rgb00182.png
0.00574016571045 rgb/rgb00183.png
0.00625801086426 rgb/rgb00184.png
00.0155630111694 rgb/rgb00185.png
00.0158050060272 rgb/rgb00186.png
00.0157251358032 rgb/rgb00187.png
00.0160250663757 rgb/rgb00188.png
00.0158979892731 rgb/rgb00189.png
00.0154330730438 rgb/rgb00190.png
00.0158259868622 rgb/rgb00191.png
00.0158579349518 rgb/rgb00192.png
000.026004076004 rgb/rgb00193.png
0.00619912147522 rgb/rgb00194.png
